,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,InfoDate
169,60,Travel_Frequently,Research & Development,16,3,Life Sciences,1,170,Female,4,Laboratory Technician,Married,23390,4.0,Y,20,8,0,22.0,4,18,13,11,2016-12-31
170,47,Travel_Rarely,Research & Development,1,3,Technical Degree,1,171,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4,2016-12-31
171,46,Travel_Rarely,Sales,4,1,Technical Degree,1,172,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1,2016-12-31
172,35,Travel_Rarely,Research & Development,15,2,Medical,1,173,Female,2,Laboratory Technician,Single,54060,0.0,Y,12,8,1,6.0,2,5,4,3,2016-12-31
173,54,Travel_Rarely,Research & Development,2,4,Medical,1,174,Male,2,Human Resources,Single,89380,7.0,Y,11,8,3,19.0,2,1,0,0,2016-12-31
174,34,Travel_Rarely,Sales,8,2,Life Sciences,1,175,Male,1,Laboratory Technician,Divorced,24390,3.0,Y,11,8,2,14.0,2,7,5,7,2016-12-31
175,46,Travel_Rarely,Research & Development,2,3,Life Sciences,1,176,Male,1,Healthcare Representative,Married,88370,2.0,Y,18,8,0,15.0,3,3,1,2,2016-12-31
176,31,Travel_Rarely,Research & Development,7,3,Life Sciences,1,177,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,2016-12-31
177,33,Travel_Rarely,Research & Development,10,3,Life Sciences,1,178,Female,4,Research Director,Married,67280,7.0,Y,22,8,0,15.0,2,7,7,7,2016-12-31
178,33,Travel_Rarely,Sales,5,4,Marketing,1,179,Male,2,Research Director,Divorced,66520,7.0,Y,25,8,0,8.0,5,4,1,3,2016-12-31
179,30,Travel_Rarely,Research & Development,2,3,Life Sciences,1,180,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2,2016-12-31
180,35,Travel_Rarely,Research & Development,12,2,Medical,1,181,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,10.0,2,8,0,0,2016-12-31
181,31,Travel_Frequently,Research & Development,22,2,Medical,1,182,Female,2,Sales Executive,Married,56890,3.0,Y,15,8,2,12.0,2,1,0,0,2016-12-31
182,34,Travel_Frequently,Sales,17,1,Marketing,1,183,Male,1,Research Director,Divorced,20010,9.0,Y,22,8,1,11.0,5,3,0,2,2016-12-31
183,42,Travel_Frequently,Research & Development,2,4,Medical,1,184,Female,1,Research Scientist,Married,29770,4.0,Y,15,8,3,8.0,3,2,2,0,2016-12-31
184,36,Non-Travel,Research & Development,3,4,Medical,1,185,Male,1,Research Scientist,Single,40250,1.0,Y,11,8,0,10.0,3,10,9,7,2016-12-31
185,22,Travel_Frequently,Research & Development,7,3,Medical,1,186,Female,2,Laboratory Technician,Single,37850,5.0,Y,13,8,2,4.0,2,2,1,2,2016-12-31
186,48,Travel_Rarely,Research & Development,6,3,Medical,1,187,Male,1,Laboratory Technician,Married,108540,2.0,Y,14,8,1,14.0,6,9,6,7,2016-12-31
187,55,Travel_Rarely,Research & Development,1,3,Medical,1,188,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7,2016-12-31
188,41,Non-Travel,Research & Development,3,2,Life Sciences,1,189,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10,2016-12-31
189,35,Travel_Rarely,Research & Development,22,3,Medical,1,190,Female,1,Sales Representative,Married,29660,9.0,Y,18,8,0,15.0,2,11,6,9,2016-12-31
190,40,Travel_Rarely,Research & Development,15,3,Life Sciences,1,191,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13,2016-12-31
191,39,Travel_Frequently,Research & Development,12,1,Medical,1,192,Male,1,Research Scientist,Married,99910,1.0,Y,16,8,1,8.0,3,8,0,7,2016-12-31
192,31,Travel_Rarely,Research & Development,1,4,Life Sciences,1,193,Male,3,Research Director,Single,61420,4.0,Y,13,8,2,10.0,2,6,0,5,2016-12-31
193,42,Travel_Rarely,Research & Development,5,3,Medical,1,194,Male,3,Sales Executive,Married,53900,1.0,Y,14,8,0,10.0,3,10,5,8,2016-12-31
194,45,Travel_Rarely,Research & Development,2,1,Medical,1,195,Female,4,Sales Executive,Married,44040,0.0,Y,23,8,0,9.0,2,8,3,7,2016-12-31
195,26,Travel_Frequently,Research & Development,2,1,Life Sciences,1,196,Female,2,Laboratory Technician,Divorced,59930,0.0,Y,12,8,0,8.0,3,7,1,0,2016-12-31
196,29,Travel_Rarely,Research & Development,5,3,Medical,1,197,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2,2016-12-31
197,33,Travel_Rarely,Research & Development,16,3,Medical,1,198,Female,1,Laboratory Technician,Divorced,20900,4.0,Y,16,8,0,10.0,2,6,0,5,2016-12-31
198,31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,199,Female,1,Sales Executive,Divorced,29090,9.0,Y,14,8,2,10.0,2,5,0,1,2016-12-31
199,18,Travel_Frequently,Research & Development,2,3,Technical Degree,1,200,Male,1,Sales Executive,Single,34680,1.0,Y,18,8,2,0.0,4,0,0,0,2016-12-31
200,40,Non-Travel,Research & Development,1,4,Technical Degree,1,201,Female,2,Laboratory Technician,Divorced,30680,3.0,Y,19,8,0,20.0,3,1,0,1,2016-12-31
201,41,Non-Travel,Research & Development,23,3,Life Sciences,1,202,Male,2,Manufacturing Director,Single,26700,2.0,Y,15,8,2,10.0,2,8,0,7,2016-12-31
202,26,Travel_Rarely,Research & Development,9,4,Medical,1,203,Male,3,Healthcare Representative,Divorced,26930,5.0,Y,17,8,3,8.0,3,0,0,0,2016-12-31
203,35,Travel_Rarely,Research & Development,16,4,Medical,1,204,Male,2,Human Resources,Single,95260,1.0,Y,15,8,0,5.0,2,5,0,3,2016-12-31
204,34,Travel_Rarely,Research & Development,26,3,Medical,1,205,Male,1,Laboratory Technician,Single,52370,1.0,Y,19,8,1,10.0,3,10,5,7,2016-12-31
205,26,Travel_Rarely,Sales,1,3,Marketing,1,206,Female,2,Manufacturing Director,Single,24260,1.0,Y,22,8,0,1.0,3,1,0,0,2016-12-31
206,37,Travel_Rarely,Research & Development,8,1,Life Sciences,1,207,Male,1,Sales Executive,Single,41930,4.0,Y,16,8,1,12.0,5,6,1,2,2016-12-31
207,46,Travel_Frequently,Research & Development,4,1,Medical,1,208,Male,5,Human Resources,Married,29110,5.0,Y,13,8,0,28.0,3,2,1,2,2016-12-31
208,41,Travel_Rarely,Research & Development,24,1,Life Sciences,1,209,Male,1,Research Director,Married,26610,7.0,Y,14,8,1,22.0,2,18,11,8,2016-12-31
209,37,Non-Travel,Research & Development,7,2,Medical,1,210,Male,1,Sales Executive,Divorced,20280,1.0,Y,16,8,1,9.0,3,9,7,7,2016-12-31
210,52,Travel_Rarely,Sales,2,1,Medical,1,211,Male,1,Laboratory Technician,Divorced,99800,,Y,11,8,1,18.0,2,10,6,9,2016-12-31
211,32,Non-Travel,Research & Development,7,2,Life Sciences,1,212,Female,2,Research Director,Married,32980,8.0,Y,22,8,0,6.0,4,4,1,2,2016-12-31
212,24,Travel_Frequently,Sales,22,3,Life Sciences,1,213,Female,1,Healthcare Representative,Married,29350,0.0,Y,14,8,2,3.0,5,2,2,1,2016-12-31
213,38,Travel_Rarely,Research & Development,5,3,Life Sciences,1,214,Female,1,Research Scientist,Married,154270,3.0,Y,16,8,1,18.0,2,1,0,0,2016-12-31
214,37,Travel_Rarely,Research & Development,1,4,Technical Degree,1,215,Female,5,Research Scientist,Married,39440,6.0,Y,11,8,2,8.0,3,6,4,3,2016-12-31
215,49,Travel_Rarely,Sales,21,1,Life Sciences,1,216,Male,1,Sales Executive,Divorced,40110,1.0,Y,18,8,2,31.0,2,31,0,9,2016-12-31
216,24,Travel_Rarely,Sales,1,3,Marketing,1,217,Female,1,Sales Executive,Married,34070,1.0,Y,15,8,2,6.0,2,6,1,4,2016-12-31
217,26,Travel_Rarely,Research & Development,19,4,Technical Degree,1,218,Female,4,Sales Executive,Married,119940,1.0,Y,14,8,1,6.0,6,5,1,4,2016-12-31
218,24,Travel_Rarely,Sales,7,3,Medical,1,219,Female,1,Laboratory Technician,Married,12320,1.0,Y,12,8,0,1.0,4,1,0,0,2016-12-31
219,50,Travel_Frequently,Sales,2,2,Marketing,1,220,Male,1,Sales Executive,Married,29600,1.0,Y,14,8,3,32.0,2,32,10,7,2016-12-31
220,25,Travel_Rarely,Research & Development,2,3,Life Sciences,1,221,Male,1,Research Scientist,Married,190940,1.0,Y,16,8,0,7.0,3,7,0,6,2016-12-31
221,24,Travel_Frequently,Research & Development,2,3,Medical,1,222,Male,2,Research Scientist,Married,39190,1.0,Y,21,8,0,6.0,3,6,1,2,2016-12-31
222,30,Travel_Frequently,Research & Development,9,3,Other,1,223,Male,2,Healthcare Representative,Married,68250,1.0,Y,14,8,0,1.0,2,1,0,0,2016-12-31
223,34,Travel_Rarely,Sales,6,2,Life Sciences,1,224,Male,4,Research Director,Married,102480,1.0,Y,12,8,1,6.0,4,6,1,3,2016-12-31
224,31,Travel_Rarely,Research & Development,9,1,Medical,1,225,Female,1,Sales Representative,Divorced,189470,2.0,Y,12,8,2,9.0,2,3,1,2,2016-12-31
225,35,Travel_Rarely,Research & Development,2,3,Life Sciences,1,226,Female,5,Sales Executive,Single,24960,4.0,Y,17,8,3,9.0,3,3,0,2,2016-12-31
226,31,Travel_Rarely,Sales,1,3,Marketing,1,227,Female,2,Sales Executive,Divorced,64650,4.0,Y,17,8,0,13.0,3,7,5,7,2016-12-31
227,27,Travel_Rarely,Sales,22,4,Medical,1,228,Male,1,Sales Representative,Divorced,22060,0.0,Y,14,8,1,6.0,4,5,0,3,2016-12-31
228,37,Travel_Rarely,Sales,9,4,Marketing,1,229,Female,2,Laboratory Technician,Married,20860,4.0,Y,14,8,0,17.0,3,3,1,0,2016-12-31
229,20,Travel_Rarely,Research & Development,17,4,Medical,1,230,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0,2016-12-31
230,42,Travel_Rarely,Research & Development,28,4,Life Sciences,1,231,Female,2,Manufacturing Director,Married,26450,1.0,Y,15,8,0,10.0,5,10,2,2,2016-12-31
231,43,Travel_Rarely,Research & Development,10,5,Technical Degree,1,232,Female,2,Sales Executive,Divorced,26830,4.0,Y,11,8,0,21.0,3,1,0,0,2016-12-31
232,38,Travel_Rarely,Human Resources,2,4,Medical,1,233,Male,1,Human Resources,Single,20140,3.0,Y,17,8,1,8.0,5,0,0,0,2016-12-31
233,43,Travel_Frequently,Sales,4,3,Medical,1,234,Female,2,Healthcare Representative,Divorced,34190,3.0,Y,11,8,1,10.0,5,8,4,7,2016-12-31
234,48,Travel_Rarely,Research & Development,8,1,Medical,1,235,Male,2,Laboratory Technician,Married,53760,7.0,Y,13,8,1,21.0,3,3,0,2,2016-12-31
235,44,Travel_Rarely,Sales,29,4,Marketing,1,236,Male,2,Sales Executive,Single,19510,4.0,Y,22,8,3,10.0,4,2,0,2,2016-12-31
236,34,Travel_Rarely,Research & Development,13,4,Life Sciences,1,237,Female,1,Laboratory Technician,Divorced,23410,1.0,Y,20,8,2,8.0,3,8,0,6,2016-12-31
237,27,Travel_Rarely,Sales,27,3,Life Sciences,1,238,Male,2,Research Scientist,Divorced,22930,0.0,Y,18,8,0,5.0,0,4,0,2,2016-12-31
238,21,Travel_Rarely,Sales,16,2,Life Sciences,1,239,Male,3,Sales Executive,Single,87260,1.0,Y,11,8,1,3.0,2,3,1,2,2016-12-31
239,44,Travel_Rarely,Research & Development,2,2,Life Sciences,1,240,Male,1,Laboratory Technician,Married,40110,4.0,Y,14,8,1,26.0,2,2,0,1,2016-12-31
240,22,Travel_Rarely,Research & Development,2,2,Medical,1,241,Female,2,Laboratory Technician,Married,195450,0.0,Y,14,8,0,3.0,3,2,2,2,2016-12-31
241,33,Travel_Rarely,Sales,13,4,Marketing,1,242,Female,2,Manufacturing Director,Divorced,45680,0.0,Y,18,8,1,6.0,2,5,1,2,2016-12-31
242,32,Travel_Rarely,Research & Development,1,1,Life Sciences,1,243,Female,1,Healthcare Representative,Married,30220,1.0,Y,16,8,1,6.0,3,6,0,5,2016-12-31
243,30,Travel_Frequently,Research & Development,4,5,Technical Degree,1,244,Male,3,Manager,Divorced,57720,1.0,Y,17,8,0,1.0,3,1,0,0,2016-12-31
244,53,Travel_Rarely,Research & Development,24,3,Other,1,245,Female,3,Manager,Single,22690,7.0,Y,11,8,1,18.0,2,14,8,10,2016-12-31
245,34,Travel_Rarely,Research & Development,1,5,Medical,1,246,Male,1,Research Scientist,Married,53810,1.0,Y,12,8,0,10.0,0,10,8,8,2016-12-31
246,45,Travel_Frequently,Research & Development,19,4,Life Sciences,1,247,Male,3,Research Director,Married,34410,2.0,Y,13,8,1,5.0,5,1,0,0,2016-12-31
247,26,Travel_Rarely,Research & Development,7,2,Life Sciences,1,248,Male,1,Manufacturing Director,Married,54540,1.0,Y,13,8,1,3.0,5,3,0,2,2016-12-31
248,37,Travel_Rarely,Research & Development,4,3,Medical,1,249,Male,1,Manager,Married,98840,1.0,Y,14,8,0,10.0,3,10,7,8,2016-12-31
249,29,Travel_Rarely,Research & Development,2,3,Life Sciences,1,250,Female,1,Healthcare Representative,Married,41570,1.0,Y,17,8,3,6.0,2,6,1,2,2016-12-31
250,35,Travel_Rarely,Research & Development,10,5,Medical,1,251,Female,4,Laboratory Technician,Single,134580,1.0,Y,11,8,0,17.0,3,17,11,8,2016-12-31
251,33,Travel_Frequently,Research & Development,8,3,Technical Degree,1,252,Male,2,Laboratory Technician,Divorced,90690,3.0,Y,25,8,1,15.0,3,13,4,7,2016-12-31
252,54,Travel_Rarely,Research & Development,5,2,Life Sciences,1,253,Female,2,Sales Executive,Married,40140,2.0,Y,19,8,1,16.0,4,9,7,1,2016-12-31
253,36,Travel_Rarely,Research & Development,8,3,Life Sciences,1,254,Male,2,Research Scientist,Divorced,59150,2.0,Y,13,8,1,13.0,3,3,0,2,2016-12-31
254,27,Travel_Rarely,Sales,9,3,Marketing,1,255,Male,5,Research Director,Single,59930,0.0,Y,14,8,1,5.0,3,4,1,1,2016-12-31
255,20,Travel_Rarely,Research & Development,1,3,Life Sciences,1,256,Male,5,Sales Representative,Single,61620,1.0,Y,12,8,3,1.0,2,1,1,1,2016-12-31
256,33,Travel_Frequently,Research & Development,15,4,Medical,1,257,Female,1,Laboratory Technician,Single,24060,1.0,Y,11,8,0,10.0,3,10,9,7,2016-12-31
257,35,Non-Travel,Research & Development,2,1,Medical,1,258,Male,1,Research Scientist,Married,187400,1.0,Y,19,8,1,1.0,2,1,0,0,2016-12-31
258,23,Travel_Rarely,Research & Development,2,3,Life Sciences,1,259,Male,1,Healthcare Representative,Married,76370,2.0,Y,11,8,1,5.0,3,3,0,2,2016-12-31
259,25,Travel_Rarely,Research & Development,11,3,Medical,1,260,Male,2,Manufacturing Director,Married,100960,0.0,Y,11,8,1,4.0,3,3,1,2,2016-12-31
260,38,Travel_Rarely,Research & Development,16,3,Life Sciences,1,261,Male,5,Research Scientist,Single,147560,0.0,Y,20,8,1,8.0,3,7,0,5,2016-12-31
261,29,Travel_Frequently,Sales,2,4,Life Sciences,1,262,Male,4,Healthcare Representative,Divorced,64990,1.0,Y,18,8,3,10.0,3,10,2,8,2016-12-31
262,48,Travel_Rarely,Research & Development,16,3,Technical Degree,1,263,Male,1,Sales Executive,Married,97240,3.0,Y,13,8,0,12.0,2,2,2,2,2016-12-31
263,27,Travel_Frequently,Sales,4,3,Technical Degree,1,264,Male,5,Laboratory Technician,Divorced,21940,1.0,Y,12,8,0,6.0,5,6,0,4,2016-12-31
264,37,Travel_Rarely,Research & Development,16,3,Life Sciences,1,265,Male,3,Manager,Single,33880,3.0,Y,11,8,0,4.0,2,1,0,0,2016-12-31
265,50,Travel_Rarely,Sales,5,3,Medical,1,266,Male,1,Laboratory Technician,Married,54730,1.0,Y,19,8,1,20.0,2,20,3,8,2016-12-31
266,34,Travel_Rarely,Research & Development,18,1,Medical,1,267,Male,1,Healthcare Representative,Single,27030,1.0,Y,21,8,1,9.0,2,8,7,7,2016-12-31
267,24,Travel_Rarely,Research & Development,17,2,Life Sciences,1,268,Female,1,Healthcare Representative,Single,25010,9.0,Y,12,8,0,4.0,3,2,2,0,2016-12-31
268,39,Travel_Rarely,Research & Development,12,5,Medical,1,269,Female,1,Sales Representative,Single,62200,1.0,Y,14,8,2,20.0,2,20,11,10,2016-12-31
269,32,Travel_Rarely,Research & Development,2,3,Life Sciences,1,270,Male,5,Research Scientist,Single,30380,1.0,Y,11,8,0,10.0,5,10,0,8,2016-12-31
270,50,Travel_Frequently,Research & Development,4,2,Medical,1,271,Male,4,Sales Representative,Married,44240,3.0,Y,14,8,1,18.0,2,4,1,3,2016-12-31
271,38,Travel_Rarely,Research & Development,9,4,Life Sciences,1,272,Male,1,Sales Executive,Single,43120,0.0,Y,12,8,1,10.0,2,9,1,8,2016-12-31
272,27,Travel_Rarely,Research & Development,10,3,Medical,1,273,Male,5,Research Scientist,Married,132450,1.0,Y,23,8,1,9.0,3,9,0,7,2016-12-31
273,32,Travel_Rarely,Sales,1,3,Medical,1,274,Male,2,Sales Executive,Single,136640,3.0,Y,14,8,0,10.0,6,7,7,7,2016-12-31
274,47,Travel_Rarely,Research & Development,2,3,Medical,1,275,Female,5,Sales Executive,Single,50210,2.0,Y,17,8,0,20.0,3,7,1,7,2016-12-31
275,40,Travel_Frequently,Research & Development,3,4,Medical,1,276,Female,3,Human Resources,Married,51260,5.0,Y,18,8,0,20.0,2,18,1,12,2016-12-31
276,53,Travel_Rarely,Research & Development,7,1,Life Sciences,1,277,Male,2,Laboratory Technician,Married,28590,3.0,Y,18,8,1,32.0,2,5,1,3,2016-12-31
277,41,Travel_Rarely,Sales,6,3,Medical,1,278,Male,1,Sales Executive,Divorced,102390,3.0,Y,24,8,3,23.0,3,21,12,6,2016-12-31
278,60,Travel_Rarely,Research & Development,8,2,Life Sciences,1,279,Female,5,Laboratory Technician,Single,53290,8.0,Y,20,8,0,10.0,3,2,2,2,2016-12-31
279,27,Travel_Frequently,Research & Development,29,1,Life Sciences,1,280,Male,2,Manufacturing Director,Divorced,43250,1.0,Y,14,8,0,9.0,2,9,1,7,2016-12-31
280,41,Travel_Rarely,Research & Development,3,3,Medical,1,281,Male,1,Manufacturing Director,Married,72600,1.0,Y,16,8,0,22.0,2,22,2,10,2016-12-31
281,50,Travel_Rarely,Sales,9,3,Life Sciences,1,282,Male,2,Research Scientist,Married,23220,7.0,Y,25,8,1,4.0,0,2,2,2,2016-12-31
282,28,Travel_Rarely,Sales,2,4,Life Sciences,1,283,Male,3,Research Scientist,Single,20750,7.0,Y,18,8,3,10.0,0,7,3,7,2016-12-31
283,36,Non-Travel,Research & Development,10,4,Technical Degree,1,284,Female,2,Research Scientist,Married,41520,9.0,Y,19,8,1,10.0,3,8,0,5,2016-12-31
284,38,Travel_Rarely,Research & Development,1,3,Medical,1,285,Female,3,Manager,Single,96190,4.0,Y,13,8,1,10.0,2,1,0,0,2016-12-31
285,44,Non-Travel,Research & Development,8,2,Life Sciences,1,286,Male,1,Research Scientist,Single,135030,2.0,Y,12,8,0,9.0,6,5,1,4,2016-12-31
286,47,Travel_Frequently,Research & Development,27,3,Life Sciences,1,287,Male,1,Research Scientist,Divorced,54410,9.0,Y,22,8,1,28.0,6,22,11,13,2016-12-31
287,30,Travel_Rarely,Research & Development,8,3,Life Sciences,1,288,Male,2,Sales Executive,Divorced,52090,7.0,Y,14,8,1,10.0,3,8,7,7,2016-12-31
288,29,Travel_Rarely,Research & Development,1,2,Medical,1,289,Female,1,Sales Executive,Single,106730,1.0,Y,13,8,3,1.0,2,1,0,0,2016-12-31
289,42,Travel_Frequently,Research & Development,10,1,Life Sciences,1,290,Female,1,Sales Executive,Divorced,50100,6.0,Y,21,8,3,7.0,3,2,2,2,2016-12-31
290,43,Travel_Frequently,Research & Development,26,1,Life Sciences,1,291,Male,1,Laboratory Technician,Married,135490,3.0,Y,11,8,2,7.0,3,2,2,2,2016-12-31
291,34,Travel_Rarely,Research & Development,2,5,Technical Degree,1,292,Male,2,Healthcare Representative,Single,49990,3.0,Y,12,8,2,10.0,2,5,4,3,2016-12-31
292,23,Travel_Rarely,Sales,13,3,Marketing,1,293,Male,5,Sales Executive,Married,42210,1.0,Y,11,8,1,5.0,4,4,0,2,2016-12-31
293,39,Travel_Rarely,Sales,2,4,Marketing,1,294,Female,4,Healthcare Representative,Married,138720,9.0,Y,12,8,3,12.0,3,8,3,6,2016-12-31
294,56,Travel_Rarely,Research & Development,2,4,Medical,1,295,Male,1,Manager,Married,20420,7.0,Y,12,8,0,30.0,6,10,1,1,2016-12-31
295,40,Travel_Rarely,Sales,9,3,Marketing,1,296,Male,2,Research Scientist,Single,20730,0.0,Y,14,8,0,5.0,3,4,2,3,2016-12-31
296,27,Travel_Rarely,Research & Development,10,3,Life Sciences,1,297,Female,1,Laboratory Technician,Single,29560,8.0,Y,13,8,0,9.0,6,7,0,7,2016-12-31
297,29,Travel_Rarely,Sales,20,3,Marketing,1,298,Female,2,Manager,Divorced,29260,1.0,Y,15,8,1,2.0,3,2,2,2,2016-12-31
298,53,Travel_Rarely,Research & Development,9,3,Life Sciences,1,299,Female,3,Laboratory Technician,Single,48090,2.0,Y,18,8,0,19.0,2,2,2,2,2016-12-31
299,35,Non-Travel,Research & Development,5,1,Medical,1,300,Male,1,Healthcare Representative,Divorced,51630,2.0,Y,18,8,2,16.0,4,1,0,0,2016-12-31
300,32,Travel_Frequently,Sales,4,4,Life Sciences,1,301,Male,2,Sales Executive,Married,188440,1.0,Y,19,8,0,10.0,3,10,4,7,2016-12-31
301,38,Travel_Rarely,Sales,10,3,Medical,1,302,Male,4,Laboratory Technician,Married,181720,6.0,Y,12,8,2,6.0,5,1,0,1,2016-12-31
302,34,Travel_Rarely,Research & Development,20,3,Medical,1,303,Female,3,Laboratory Technician,Divorced,57440,3.0,Y,19,8,1,7.0,4,0,0,0,2016-12-31
303,52,Travel_Rarely,Sales,21,5,Technical Degree,1,304,Male,3,Manager,Married,28890,1.0,Y,11,8,1,34.0,2,34,1,16,2016-12-31
304,33,Travel_Rarely,Research & Development,1,2,Medical,1,305,Male,3,Laboratory Technician,Single,28710,1.0,Y,17,8,3,10.0,2,10,7,8,2016-12-31
305,25,Travel_Rarely,Research & Development,8,3,Life Sciences,1,306,Male,2,Research Scientist,Single,74840,1.0,Y,15,8,0,6.0,3,6,1,4,2016-12-31
306,45,Travel_Rarely,Sales,2,3,Life Sciences,1,307,Male,3,Healthcare Representative,Single,60740,0.0,Y,14,8,0,9.0,2,8,3,1,2016-12-31
307,23,Travel_Rarely,Research & Development,23,1,Life Sciences,1,308,Female,2,Research Scientist,Single,173280,1.0,Y,17,8,1,2.0,2,2,0,2,2016-12-31
308,47,Travel_Frequently,Research & Development,4,3,Life Sciences,1,309,Male,1,Research Director,Single,27740,4.0,Y,13,8,1,,2,5,1,3,2016-12-31
309,34,Travel_Rarely,Research & Development,12,3,Technical Degree,1,310,Male,1,Research Scientist,Single,45050,1.0,Y,12,8,0,6.0,3,6,1,4,2016-12-31
310,55,Travel_Rarely,Human Resources,7,3,Human Resources,1,311,Male,4,Laboratory Technician,Married,74280,5.0,Y,12,8,0,24.0,2,5,1,4,2016-12-31
311,36,Non-Travel,Research & Development,7,2,Life Sciences,1,312,Male,5,Sales Executive,Single,116310,1.0,Y,18,8,1,10.0,2,10,0,9,2016-12-31
312,52,Non-Travel,Research & Development,1,4,Life Sciences,1,313,Male,5,Sales Executive,Married,97380,0.0,Y,18,8,2,5.0,2,4,1,2,2016-12-31
313,26,Travel_Frequently,Research & Development,2,2,Life Sciences,1,314,Male,1,Manufacturing Director,Divorced,28350,3.0,Y,11,8,1,5.0,2,2,2,0,2016-12-31
314,29,Travel_Rarely,Research & Development,10,2,Medical,1,315,Male,3,Manufacturing Director,Married,169590,4.0,Y,14,8,3,11.0,5,8,1,1,2016-12-31
315,26,Travel_Rarely,Research & Development,15,2,Life Sciences,1,316,Male,2,Laboratory Technician,Single,26130,6.0,Y,19,8,1,6.0,2,4,1,2,2016-12-31
316,34,Travel_Rarely,Research & Development,14,4,Technical Degree,1,317,Male,2,Manufacturing Director,Single,61460,2.0,Y,12,8,0,10.0,3,4,1,3,2016-12-31
317,54,Travel_Rarely,Research & Development,18,4,Medical,1,318,Female,2,Laboratory Technician,Divorced,49630,9.0,Y,15,8,1,9.0,2,5,1,4,2016-12-31
318,27,Travel_Frequently,Research & Development,13,2,Life Sciences,1,319,Female,4,Research Scientist,Married,195370,0.0,Y,12,8,0,5.0,5,4,1,1,2016-12-31
319,37,Travel_Rarely,Sales,2,4,Technical Degree,1,320,Male,2,Manufacturing Director,Divorced,61720,0.0,Y,11,8,0,6.0,1,5,4,3,2016-12-31
320,38,Travel_Frequently,Sales,2,4,Life Sciences,1,321,Female,2,Research Scientist,Single,23680,6.0,Y,11,8,1,17.0,3,15,4,12,2016-12-31
321,34,Travel_Rarely,Sales,2,3,Marketing,1,322,Male,1,Sales Representative,Single,103120,1.0,Y,12,8,0,6.0,2,6,1,3,2016-12-31
322,35,Travel_Rarely,Research & Development,5,4,Medical,1,323,Male,3,Manager,Married,16750,1.0,Y,16,8,0,3.0,6,3,0,2,2016-12-31
323,30,Travel_Rarely,Research & Development,20,3,Medical,1,324,Male,1,Laboratory Technician,Married,25230,3.0,Y,13,8,1,7.0,2,2,0,2,2016-12-31
324,40,Travel_Frequently,Research & Development,10,4,Medical,1,325,Male,2,Manufacturing Director,Married,65670,1.0,Y,13,8,1,8.0,3,8,3,7,2016-12-31
325,34,Travel_Rarely,Research & Development,10,3,Life Sciences,1,326,Male,3,Healthcare Representative,Married,47390,5.0,Y,24,8,2,6.0,2,3,1,2,2016-12-31
326,42,Travel_Frequently,Research & Development,9,4,Medical,1,327,Male,1,Manufacturing Director,Divorced,92080,1.0,Y,15,8,1,24.0,2,24,14,9,2016-12-31
